ID;SEG_ID;PATH_VERSION_ID;LENGTH;PTSG_ORDER
732;614;7346;11579;1
733;615;7347;1865;1
4027673;1003722;1025716;2511;3
4027786;1002893;1024798;4059;1
4026252;862;12231;7311;1
4026253;860;12229;7905;1
4027787;1002895;1024798;3774;2
4027788;1002897;1024798;3731;3
4014757;4000921;4001205;2055;1
4014758;1003841;1025855;2126;1
742;218;1870;4726;1
4014759;1003843;1025855;4042;2
746;426;4250;7349;1
748;238;2140;2451;1
750;65;190;1164;1
751;116;480;1509;1
755;377;3678;9045;1
756;314;2372;6750;1
757;271;2225;3201;1
759;366;3264;3410;1
760;330;2398;8696;1
761;450;4685;13879;1
764;428;4252;13423;1
765;557;6692;1880;1
768;149;1538;4604;1
769;132;655;6267;1
773;186;1287;2776;1
774;169;1035;11612;1
775;172;1037;11732;1
776;315;2373;7730;1
777;130;653;13981;1
778;152;1609;13870;1
779;285;2353;9036;1
780;173;1039;11785;1
781;284;2352;9072;1
783;425;4249;7841;1
784;427;4251;17054;1
785;559;6693;2120;1
787;516;6530;2530;1
788;133;656;8899;1
789;131;654;13774;1
791;499;5364;2545;1
792;451;4686;9190;1
793;495;4986;6033;1
794;519;6531;2639;1
795;494;4985;5002;1
801;73;1695;1727;1
802;236;2138;2113;1
803;185;1284;2853;1
804;71;328;9831;1
805;64;189;1298;1
806;72;1696;1781;1
807;217;1869;7710;1
808;215;1867;6326;1
810;117;481;1576;1
812;368;3266;4420;1
814;616;7350;1292;1
4005561;4002161;4002801;10000;1
4005563;4002163;4002803;10000;1
4014286;623;1025194;1008;1
819;493;4983;2933;1
820;430;13080;8514;1
4026346;1001699;1025173;3784;1
4026347;4004234;1025173;4632;2
4006172;4002334;4003120;10383;1
4006173;4002335;4003121;11049;1
4022512;1000498;4003761;2770;1
4014287;1159;1025194;3926;2
827;704;7495;9120;1
828;702;7496;9130;1
829;718;7688;7384;1
830;719;7689;8231;1
4014288;1003242;1025194;3398;3
4012786;4002914;4004180;1382;1
4022506;1003001;4003380;1533;1
835;724;7715;9438;1
4004529;1003602;1025636;2210;2
837;786;7712;10646;1
839;787;7471;11491;1
4022507;1000666;4003380;2909;2
4006174;4002352;4003122;10798;1
4011239;4002876;4004120;3349;1
4022508;1003003;4003380;2677;3
4022509;1003004;4003381;2555;1
4022510;1000665;4003381;2930;2
846;1003904;1025914;4120;1
847;1003902;1025914;3100;2
4026348;4004235;1025174;4759;1
4026349;1001700;1025174;3150;2
4022511;1003002;4003381;1514;3
4007171;875;12274;1321;1
4025146;1000785;1024792;1460;1
853;815;12190;2904;1
854;816;12191;2664;1
855;828;4261;10639;1
4025147;1002887;1024792;2316;2
4024028;1000785;4006301;1727;1
4024029;1000786;4006301;1993;2
4022513;1000497;4003760;2810;1
4015466;4003274;4004700;2239;1
862;845;12212;5272;1
863;843;12213;6065;1
865;859;12228;8680;1
866;867;12234;3874;1
867;868;12235;4139;1
4025846;1003241;4006961;3120;1
869;877;12275;10033;1
870;878;12276;9876;1
871;876;12273;1430;1
872;896;12433;12352;1
873;894;12434;11871;1
874;921;12452;952;1
875;923;12453;993;1
4026359;1000676;1024978;1763;1
4026360;1000687;1024978;1859;2
4026352;4001641;4002121;6489;1
4015467;4003275;4004701;1813;1
880;930;12459;8410;1
881;933;12463;9300;1
882;935;12464;14376;1
883;936;12465;14263;1
4026353;4004234;4002121;4632;2
4025866;1003242;4006960;3120;1
4026354;4004235;4002123;3812;1
887;861;12230;8880;1
4026355;4001643;4002123;6540;2
889;1707;72102;8610;1
4026466;949;1023329;594;1
4026467;1045;1023329;5124;2
4026468;248;1023329;4092;3
4026361;1001599;1024978;7401;3
4026362;1001600;1024977;6621;1
4026363;1000688;1024977;2172;2
4026364;1000675;1024977;1654;3
4025126;1000688;1024793;2382;1
4025127;1002888;1024793;2161;2
4025128;1000786;1024793;1654;3
900;1019;16155;8295;1
901;1017;16158;7798;1
4025148;1000687;1024792;2071;3
905;1722;72520;6130;1
906;1723;72522;6530;1
907;1551;66907;24340;1
908;1552;66906;24470;1
4026469;250;1023328;4457;1
4026470;1042;1023328;4746;2
4026471;952;1023328;690;3
4028166;1000474;4006980;3350;1
4028167;1000475;4006980;3140;2
4028186;4003034;4004380;1402;1
4027146;1000720;1025187;2856;1
4028146;1004201;4006900;1830;1
919;237;2139;5874;1
920;235;2137;7038;1
921;1111;29521;3760;1
922;1112;29522;3070;1
923;1059;23173;2263;1
924;1060;23175;2396;1
925;1166;37193;8350;1
4015008;4003094;4004561;1;1
4015009;4003095;4004561;1;2
928;1513;60005;19100;1
929;1514;60006;17580;1
932;829;12197;5571;1
933;827;12196;5390;1
934;1048;23614;12019;1
935;1374;47124;11132;1
4027086;1109;4005880;3603;1
938;1101;29513;7089;1
939;1102;29514;9100;1
940;1123;17954;10380;1
941;1144;36614;8531;1
942;972;12725;8176;1
943;974;12727;7339;1
4027087;481;4005880;2656;2
4014289;1001740;1025194;2238;4
4027088;4004054;4005880;2060;3
4015548;4003336;4004782;2745;1
948;822;12194;4187;1
4015549;4003337;4004783;2520;1
950;1235;44303;5079;1
951;1234;44304;5916;1
952;171;1038;6850;1
953;221;1873;1010;1
954;222;1874;928;1
4027106;4004055;4005881;1620;1
4027107;479;4005881;2257;2
957;1162;36793;16100;1
958;821;12193;4317;1
959;1161;36794;16490;1
4016790;1003541;1025573;1070;1
961;830;12198;10563;1
4027108;1108;4005881;3973;3
4016791;1003542;1025573;1320;2
4028147;1000476;4006900;3290;2
4027147;1000642;1025187;2740;2
4002041;4001001;4001281;4067;1
4027148;1103;1025187;1974;3
4027166;1104;1025188;2011;1
4002043;4001003;4001283;4529;1
970;1457;55971;7084;1
4027167;1000641;1025188;2684;2
972;1458;55973;6722;1
973;1484;57250;23759;1
974;1483;57251;17059;1
4027168;1000721;1025188;2348;3
4027186;4001601;4002001;1967;1
4027187;1004041;4002001;3240;2
4027188;1003303;4002001;2360;3
4027189;1000630;4002001;2090;4
4027190;1000637;4002001;2870;5
981;1535;64584;9802;1
982;1536;64585;14886;1
983;1537;64586;9932;1
984;1538;64587;11015;1
985;1003561;1025598;4850;1
986;1808;76850;3140;3
987;1807;76854;3140;1
988;1160;76854;4850;2
989;1104;76854;2355;3
4028187;331;4004381;1269;1
4028206;1003208;1025156;4641;1
4028148;1000473;4006900;3270;3
4028207;1003206;1025156;5780;2
4028208;1003202;1025156;2729;3
995;1139;36616;3200;1
4008806;932;4003640;9902;1
4028209;1003201;1025155;2563;1
4001483;4000843;4001043;6262;1
4028210;1003205;1025155;5134;2
1000;1138;36615;3583;1
4028211;1003207;1025155;5412;3
4028286;4000041;4003980;792;1
4028287;1003203;4003980;5960;2
4011253;4002877;4004121;3520;1
4028228;1003201;4005960;2563;1
1006;1613;68510;5900;1
1007;1614;68511;5830;1
1008;1631;68856;8508;1
1009;1632;68857;6998;1
1010;1656;69077;5976;1
4028229;4000045;4005960;4993;2
1013;1003603;1025637;1;1
1017;1655;69074;6100;1
4027306;1000666;4002323;3090;1
4027307;1003003;4002323;2640;2
4027308;1000498;4002323;2770;3
1021;1867;78785;3292;1
4020668;4003295;4004703;203;1
4020669;4003294;4004702;377;1
4004527;4001801;1025636;5200;1
4028288;1003207;4003980;5780;3
1030;1660;69706;17840;1
1031;1659;69707;17840;1
4004537;1003601;1025635;2210;1
4004539;4001803;1025635;5200;2
1037;1103;76850;2320;1
1038;1159;76850;4750;2
1039;1000050;1001952;7276;1
1040;1000068;1002044;4480;1
1041;1000065;1002002;4499;1
1042;1000040;1001267;5087;1
1043;1000301;1022424;10383;1
1044;1000302;1022425;10812;1
4004541;1003001;1025633;1320;1
1046;1000075;1022524;9180;1
1047;1000076;1022525;7464;1
1048;1000379;1022526;6570;1
4004543;1000666;1025633;3090;2
4004545;1000671;1025633;430;3
4028351;897;4003083;1494;1
4028352;4002323;4003083;5363;2
4004547;1000672;1025634;430;1
4004549;1000665;1025634;3140;2
4028353;1003866;4003083;4059;3
4028354;1000833;4003083;2264;4
1057;1000405;1022565;280;1
1058;1000406;1002003;3414;1
1059;1000407;1002001;3323;1
1060;1000999;1022626;11572;1
1061;1001000;1022627;11691;1
1062;1001039;1022664;8030;1
4028355;1002922;4003083;2731;5
1073;1001119;1022745;363;1
4004551;1003002;1025634;1330;3
4004553;1002859;4000521;2310;1
4004555;1002861;4000521;1460;2
4004557;1002862;4000523;1460;1
4004559;1002860;4000523;2310;2
1088;1001138;1022764;110;1
1093;1001159;1022805;4811;1
1094;1001160;1022806;4807;1
1097;1000039;1022813;4870;1
4008346;4000925;4001201;4925;1
4015266;4003114;4004580;110;1
4029166;837;4005340;1968;1
4029167;1002911;4005340;3700;2
1102;1003562;1025597;4850;1
1103;1001175;1022837;3176;1
1104;1001176;1022838;3543;1
1105;1001177;1022839;9400;1
1106;1001178;1022840;9400;1
1107;1001201;1022874;7165;1
1108;1001202;1022875;5014;1
1109;1001203;1022876;5088;1
4018808;1001839;1023564;1750;1
4015267;1001138;4004581;110;1
1112;1001290;1022946;17370;1
1113;1001291;1022947;17370;1
1114;1001324;1022956;9580;1
1115;1001282;1022958;7023;1
1116;1001283;1022959;6452;1
1117;1274;1022964;5566;1
1118;1001286;1022967;6790;1
1119;1001287;1022968;6790;1
1120;1001288;1022969;7865;1
1121;1001289;1022970;7166;1
1122;1001292;1022971;7365;1
1123;1001293;1022972;7230;1
1124;1001294;1022973;20248;1
1125;1001295;1022974;18755;1
1126;1001296;1022975;6912;1
1127;1001297;1022976;6782;1
1128;1001304;1022981;9506;1
1129;1001305;1022982;9530;1
1130;1001306;1022983;6550;1
1131;1001307;1022984;7949;1
1132;1001308;1022985;10920;1
1133;1001309;1022986;10157;1
1134;1001312;1022989;3300;1
1135;1001313;1022990;3300;1
4029168;1002915;4005340;3816;3
1137;1001339;1023024;15303;1
4018086;1000497;4002321;2810;1
4018809;1000176;4005121;1690;1
4018826;1003481;4000245;1560;1
4029169;1002916;4005341;3703;1
1142;1001422;1023107;6410;1
1143;1001421;1023108;6480;1
1144;1001420;1023109;3990;1
1145;1001419;1023110;3990;1
1146;1001460;1023164;2251;1
4018827;1000234;4000245;920;2
4018087;1003004;4002321;2640;2
4018088;1000665;4002321;3140;3
4029170;1002912;4005341;3751;2
4015409;1001739;1025193;2488;1
4013010;1000474;1023220;3350;1
4013011;227;1023220;670;2
4013012;229;1023221;353;1
4013013;1000473;1023221;3011;2
4015410;1003241;1025193;3343;2
4015411;1160;1025193;4131;3
4015412;629;1025193;1461;4
4029171;840;4005341;2107;3
4029310;1002964;1024874;1230;1
4029306;939;1024873;1439;1
4029311;1000477;1024874;4386;2
4013820;1000638;4002003;2850;1
4008709;1003041;4003780;5091;1
4008710;1003043;4003780;2355;2
4008711;1000867;4003780;1597;3
4013821;1000629;4002003;2110;2
1171;1001503;1023224;8884;1
1172;1001504;1023225;8340;1
4013822;1003304;4002003;2040;3
4013823;1004042;4002003;3160;4
4013824;4001603;4002003;2040;5
4029307;1002961;1024873;1793;2
1177;1001581;1023306;11000;1
1178;1001582;1023307;11000;1
4029308;1000478;1024873;4837;3
4010346;4002755;4003940;7116;1
4015786;4003234;4004660;2648;1
4010347;4002754;4003941;8063;1
4029309;1002963;1024873;1380;4
4029312;1002962;1024874;1955;3
4029313;938;1024874;1371;4
4029314;1002961;1024875;1793;1
4019450;4003715;4005361;2211;1
4018830;1000175;4005120;1510;1
1193;1001601;1023330;8079;1
1194;1001602;1023331;7136;1
1195;1001641;1023365;4896;1
1196;1001642;1023366;4715;1
1197;1001662;1023386;2000;1
1198;1001661;1023387;2000;1
4029315;1000478;1024875;4837;2
4029553;1004140;1026108;3981;1
4029316;1002963;1024875;1380;3
4029326;1003745;1025759;1094;1
4029327;1003101;1025759;5413;2
4029328;1003103;1025759;4246;3
4015787;4003236;4004660;2933;2
4018831;4003574;4005060;10000;1
4018832;1000175;1023570;1539;1
4029329;1000750;1025759;3877;4
1211;1001779;1023504;3779;1
4018833;1000043;1023570;900;2
4029330;1000751;4001921;3356;1
4029331;1003104;4001921;4452;2
4013847;1000672;4002041;412;1
4013848;1003304;4002041;1979;2
4029332;1003102;4001921;6003;3
4029333;1003746;4001921;1209;4
4018834;1001842;1025600;8125;1
4018835;1000235;4000247;920;1
4018836;1003482;4000247;1560;2
4029366;4005294;4007540;5837;1
4013849;1004042;4002041;2985;3
4013850;4001603;4002041;1292;4
4018840;4002393;4003199;4700;1
4029367;4005295;4007540;4650;2
4029554;1004138;1026108;2905;2
4029555;1148;1026108;3082;3
4029556;1004136;1026108;2312;4
4029557;1004135;1026108;1732;5
4018841;1000235;4005081;950;1
4018842;4003595;4005081;921;2
4018843;1000235;1025603;950;1
4018844;4003575;4005061;10000;1
4018845;1790;4003824;2006;1
4018846;1003481;4003824;2361;2
4018847;1000234;4003824;170;3
4018850;4002392;4003198;4700;1
4018851;1000045;1025599;946;1
4018852;1000176;1025599;1714;2
4018853;4003594;4005080;773;1
4018854;1000234;4005080;920;2
4018855;1000234;1025602;920;1
1261;1001979;1023712;6700;1
1262;1002399;1024184;8438;1
1263;1002400;1024185;8786;1
4029558;1000833;1026108;2143;6
4029559;1003722;1026108;2301;7
1266;1002059;1023804;103;1
1267;1002060;1023805;139;1
1268;1002081;1023826;14181;1
1269;1002082;1023827;13605;1
1270;1002099;1023844;15000;1
4029560;1004047;1026063;3621;1
4018856;1001841;1025601;7733;1
4029561;1004049;1026063;2198;2
1274;1002139;1023884;6000;1
1275;1002140;1023885;10000;1
1276;1002159;1023904;9342;1
1277;1002160;1023905;9957;1
1278;1002162;1023907;9745;1
1279;1002163;1023908;8719;1
1280;1002164;1023909;6500;1
1281;1002165;1023910;15000;1
1282;1165;1023911;4050;1
1283;1002166;1023912;10000;1
1284;1002167;1023913;10000;1
1285;1002168;1023914;20000;1
1286;1002169;1023915;20000;1
1287;1002170;1023916;6000;1
1288;1002171;1023917;10000;1
1289;1002172;1023918;10000;1
1290;1002173;1023919;20000;1
4029562;1004051;1026063;2476;3
4029563;1004053;1026063;1816;4
1293;1002182;1023946;8213;1
1294;1002181;1023947;7537;1
4029564;1004055;1026063;1148;5
4019906;1004103;4003097;2244;1
1297;1002199;1023964;6500;1
4019907;4002331;4003097;1850;2
4019908;1000805;4003097;3512;3
4016086;1004133;1026106;5025;1
4016087;1004131;1026106;2748;2
4016088;1002503;1026106;6101;3
4016089;288;1026106;1278;4
4016090;1143;1026106;3805;5
1305;1002299;1024064;5252;1
1306;1002300;1024065;6583;1
1307;1002301;1024066;11493;1
1308;1002302;1024067;12222;1
1309;1002379;1024164;9751;1
1310;1002380;1024165;9343;1
1311;66;191;10155;1
1312;1002305;1024070;6000;1
1313;1002306;1024071;6000;1
4019909;1000688;4003097;2235;4
4019910;1004060;4003097;1472;5
1316;1002319;1024086;7995;1
1317;684;7368;10854;1
1318;1002359;1024144;10000;1
1319;1002360;1024145;2600;1
1320;1002361;1024146;4074;1
1321;1002339;1024124;10000;1
1322;1002362;1024147;2562;1
1323;585;7328;10899;1
4019911;1004058;4003097;2321;6
1325;929;12460;8100;1
1326;1434;51347;8000;1
1327;1705;72104;9100;1
4020126;4003914;4005600;8860;1
4020127;4003915;4005601;8860;1
4029565;1001020;4005540;2730;1
4029566;1004051;4005540;2490;2
4029567;1004053;4005540;2050;3
4029568;1004055;4005540;1150;4
4029569;1103;4003095;2131;1
4029570;1004103;4003095;2387;2
4029571;4002331;4003095;1858;3
4029572;1000805;4003095;3516;4
4029573;1000688;4003095;2209;5
1339;1002427;1024216;6747;1
1340;1002428;1024217;8775;1
4016126;1539;4000321;3469;1
1348;1002509;1024318;10230;1
1349;1002510;1024319;10504;1
1357;1002459;1024246;10000;1
1358;1002460;1024247;10000;1
1360;1002501;1024306;10008;1
1361;1002502;1024307;8930;1
4014866;4003074;4004520;1;1
4008286;4002555;4003481;259;1
4023913;1790;1025475;222;1
4023914;1003481;1025475;1501;2
4000089;1053;22742;10406;1
4000091;1054;22743;10015;1
4007806;4002534;4003460;9231;1
4007807;4002535;4003461;8753;1
4016127;1001682;4000321;2465;2
4024127;1851;4006661;8150;1
4014486;4000681;4000801;5214;1
4008287;4002554;4003480;259;1
4016128;4000281;4000321;3439;3
4029574;1004060;4003095;1463;6
4029575;1004058;4003095;2298;7
4012066;4002974;4004300;3400;1
4012067;4002975;4004301;3400;1
4029586;1414;1026103;3396;1
4029587;1004127;1026103;942;2
4024166;998;4006260;3038;1
4024126;1852;4006660;7880;1
4012326;1003141;4004200;3050;1
4029588;1002183;1026103;3353;3
4029589;481;1026103;1561;4
4014158;1002781;4003285;2460;1
4030787;1479;4005560;2070;2
4014146;4001321;4001561;2863;1
4014147;1003183;4001561;2469;2
4024611;1000681;1026177;1532;3
4022108;1009;15703;4798;1
4014066;4002997;4004320;4905;1
4026788;1002927;4007160;3310;3
4021186;4004074;4005920;10000;1
4021187;4004075;4005921;10000;1
4022406;1003865;1026163;3613;1
4014159;1000509;4003285;1920;2
4014160;1003184;4003285;2410;3
4014161;1003183;4003284;2410;1
4014162;1706;4003284;1750;2
4010586;1000785;1024790;1362;1
4022486;4002794;4004040;10190;1
4026789;1001801;4007160;3000;4
4027046;4004994;4007200;2794;1
4030788;1003721;1025713;2288;1
4027066;4005014;4007220;2803;1
4027067;4005015;4007220;1512;2
4027446;4005074;4007280;9530;1
4027447;4005075;4007281;8760;1
4017310;1004021;4005021;3371;1
4017311;1003867;4005021;1831;2
4031251;1001820;1024838;1676;1
4031252;1001802;1024838;1975;2
4031253;1002928;1024838;3130;3
4031254;1002926;1024838;2508;4
4030789;1003681;1025713;1783;2
4030790;1003683;1025713;2178;3
4025806;1907;4006840;1501;1
4024354;4002281;4003001;648;1
4010587;1002887;1024790;2347;2
4010588;1000687;1024790;2074;3
4010589;1000664;1024790;2146;4
4030791;1003685;1025713;716;4
4030792;864;1025713;3806;5
4010590;1000661;1024790;1757;5
4024355;1002554;4003001;4971;2
4024356;1000469;4003001;2963;3
4024357;4000963;4003001;2906;4
4024358;419;4003001;4132;5
4025807;1003081;4006840;4499;2
4025808;1055;4006840;4142;3
4025809;181;4006840;4086;4
4025810;4004834;4006840;783;5
4030795;1003683;1025715;2575;3
4030796;1002921;4003081;2620;1
4030797;1000832;4003081;1971;2
4014067;4002995;4004322;4886;1
4030798;1003867;4003081;4096;3
1470;1001105;1025335;8090;1
1471;1001106;1025336;8090;1
4025826;4004835;4006841;884;1
4025827;179;4006841;4358;2
4025828;1056;4006841;3943;3
4025829;1003082;4006841;4309;4
4017846;1003301;4004500;2397;1
4017847;4002494;4004500;2713;2
4017848;1001020;4004500;2592;3
4017849;4002475;4004500;2852;4
4025830;1912;4006841;1485;5
4025831;4002874;4004123;5242;1
4025832;1056;4004123;3943;2
4025833;1003082;4004123;4309;3
4014068;4002996;4004321;5388;1
4014069;4002994;4004323;5122;1
4025834;1912;4004123;1485;4
4030799;4002321;4003081;5381;4
4030800;898;4003081;1589;5
1490;1003381;1025375;15606;1
4014148;1706;4001561;1646;3
1492;1003384;1025380;13500;1
1493;1003385;1025381;13500;1
4014149;1002782;4001561;2505;4
4014150;1002781;4001563;2408;1
4014151;1000509;4001563;1883;2
1499;1003423;1025416;11200;1
4014152;1003184;4001563;2527;3
4014153;4001323;4001563;2071;4
4014154;4001361;4001681;10190;1
4030866;1003744;4001321;1277;1
1505;1003424;1025415;9200;1
4030867;1531;4001321;3235;2
4014163;1002782;4003284;2430;3
1508;1001171;1025421;5360;1
4026488;4004614;4006560;13454;1
4014183;4002855;4004101;3616;1
1511;1003464;1025435;13500;1
1512;1003463;1025436;13500;1
1513;1003462;1025437;2360;1
1514;1003461;1025438;2390;1
1515;1003465;1025439;10000;1
1516;1003466;1025440;10000;1
4014184;1003904;4004101;4120;2
4014185;1003902;4004101;3100;3
4014177;1003901;4004100;2970;2
4014178;1003903;4004100;4040;3
4014179;4002854;4004100;2359;4
4014180;4002855;4004103;3616;1
4014181;1003904;4004103;4120;2
4014182;1003902;4004103;3100;3
4014186;1002722;4004101;5200;4
4014187;4000723;4000883;2473;1
4014188;4000721;4000881;2432;1
4026489;4004616;4006561;6000;1
4026490;4004617;4006561;4373;2
4026491;1001401;4006561;4990;3
4026492;4004618;4006561;4990;4
4027448;4005076;4007282;9200;1
4027449;4005077;4007283;8850;1
4030868;1001681;4001321;2468;3
4030869;1540;4001321;3113;4
4026746;1001820;4007140;1610;1
4026747;1001802;4007140;3000;2
4026748;1002928;4007140;3370;3
4026749;1002926;4007140;2720;4
4026750;1003801;4007140;1780;5
4026766;1001802;4007161;3000;1
4026767;1002928;4007161;3370;2
4026768;1002926;4007161;2720;3
4026769;1003801;4007161;1780;4
4027047;4004995;4007200;2321;2
4027468;4003634;4005200;1980;1
4031146;4002372;4005180;1721;1
4031147;1000234;4005180;920;2
4031026;4004134;4005981;4687;1
4031027;4004135;4005981;5931;2
4027506;4005134;4007340;2140;1
4027873;840;4002443;1916;4
4027507;4005135;4007341;1090;1
4027586;1003066;1025014;980;1
4027587;1003064;1025014;5257;2
4027588;1003062;1025014;3540;3
4031148;1000235;4003825;906;1
4031149;1003482;4003825;1685;2
4031150;1789;4003825;2234;3
4027686;4005034;4007240;4047;1
1562;1004023;1026035;5002;1
1563;1004024;1026036;5177;1
4027687;4005035;4007240;3900;2
4031167;1003002;4008061;1330;1
1566;1004181;1026135;3834;1
1567;1004182;1026136;3880;1
4027886;837;4002921;2515;1
1572;1004183;1026137;5030;1
1573;1004184;1026138;5130;1
4027887;1002911;4002921;3398;2
4027888;1002913;4002921;3094;3
4027889;1000946;4002921;1294;4
4027890;1000945;4002923;1443;1
4027891;1002914;4002923;3220;2
4027892;1002912;4002923;3669;3
4017966;1003901;1025913;3646;1
4017967;1003903;1025913;3274;2
4027708;1002941;4004560;10330;1
4027709;1002942;4004560;9850;2
4027710;4005034;4007400;4036;1
4027711;4005214;4007400;3900;2
4031246;1414;1024837;3431;1
4031247;1002925;1024837;2473;2
4031248;1002927;1024837;3330;3
4031249;1001801;1024837;3772;4
4031250;1001819;1024837;1879;5
4027846;1000953;4002283;1570;1
4027847;1002914;4002283;2990;2
1596;1004045;1026061;16160;1
1597;1004046;1026062;16500;1
4027848;1002912;4002283;3780;3
4027849;1395;4002283;3100;4
4027866;837;4002441;2515;1
4027867;1002911;4002441;3398;2
4027868;1002913;4002441;3094;3
4027869;1000954;4002441;1868;4
4027870;1000953;4002443;2025;1
4027871;1002914;4002443;3063;2
4027872;1002912;4002443;3689;3
4018026;4002654;4004501;3154;1
4018027;4002655;4004501;2434;2
4018028;4002495;4004501;2091;3
4018029;1003302;4004501;2698;4
4005443;1003750;1025762;10000;1
4031255;1415;1024838;3249;5
4015586;4003195;4004641;1;1
4016646;134;4004762;6941;1
4016647;1710;4004762;2271;2
4026666;421;4001245;4408;1
4026667;4000961;4001245;3311;2
4016666;4000805;4004763;1829;1
4016667;1003865;4004763;6966;2
4026668;1000470;4001245;2860;3
4031786;1000751;4005841;3351;1
4031787;1003104;4005841;3434;2
4031788;1003102;4005841;7043;3
4026669;1002553;4001245;5075;4
4006105;1004101;1026095;3880;2
4006107;1808;1026095;3140;3
4006109;1415;1026095;2900;4
4006083;1103;1026094;2320;1
4006085;1004103;1026094;1990;2
4006087;1004101;1026094;3880;3
4006089;1808;1026094;3140;4
4006091;1415;1026094;2900;5
4006093;1414;1026093;3450;1
4018466;1002781;4004021;2408;1
4018467;1000509;4004021;1874;2
4006095;1807;1026093;3140;2
4018468;1003184;4004021;2527;3
4009249;1186;4001721;2663;1
4006097;76;1026093;3880;3
4006099;1004102;1026093;2140;4
4006101;1104;1026093;2355;5
4006103;1004103;1026095;1990;1
4019106;4000041;4005240;792;1
4022446;1003861;4006080;3574;1
1668;1003823;1025835;8000;1
4018469;1002880;4004021;2707;4
4031789;1002922;4005841;2708;4
4031806;1002921;4005840;2519;1
4031807;1003101;4005840;5403;2
4031808;1003103;4005840;4235;3
4031809;1000750;4005840;3875;4
