ID;NAME;START_NODE_ID;END_NODE_ID;SEG_TYPE_ID;DEFAULT_LENGTH;AVG_DURATION;VISIBLE
4002085;V-CGrandM_GalinheirC;60;138;2;5919;12;Y
4002121;V-Pt(Est)_PLumiar;26;143;2;3392;15;Y
4002123;V-PLumiar_Pt(Est);143;26;2;2766;15;Y
4002161;V-MMoniz_Pt(Est);47;26;2;10000;35;Y
4002163;V-Pt(Est)_MMoniz;26;47;2;10000;35;Y
4002201;MMoniz_CMPatria;47;28;1;3000;13;Y
4002203;CMPatria_MMoniz;28;47;1;3500;19;Y
4002281;CasAjuda_PUAjuda;77;110;1;1050;2;Y
4002321;Z_ISEL_MoscavR;127;33;1;5378;17;Y
4002323;Z_MoscavR_ISEL;33;127;1;5385;18;Y
4002325;V-Mg(Est)_Restaur;64;88;2;8878;40;Y
4002327;V-Restaur_Mg(Est);88;64;2;8892;40;Y
4002332;V-Pt(Est)_EstrLuz;26;413;2;2869;15;Y
4002333;V-EstrLuz_Pt(Est);413;26;2;3072;10;Y
4002334;V-Pt(Est)_AStAmaro;26;31;2;10383;30;Y
4002335;V-AStAmaro_Pt(Est);31;26;2;11049;30;Y
4002352;V-Calvario_Pt(Est);56;26;2;10798;25;Y
4002353;V-Pt(Est)_Calvario;26;56;2;10804;25;Y
4002372;MMoniz_RConceic;47;1000088;1;1721;16;Y
4002373;Graca_MMoniz12E;437;47;1;2261;21;Y
4002392;Z_MMoniz_PLCamoes;47;1000055;1;4700;26;Y
4002393;Z_PLCamoes_MMoniz;1000055;47;1;4700;26;Y
4002412;PontinhM_QAlcout;55;1000230;1;3488;10;Y
4002413;QAlcout_PontinhM;1000230;55;1;3639;11;Y
4002414;V-Santos_SA(Est);69;1000007;2;2500;15;Y
4002415;V-SA(Est)_Santos;1000007;69;2;2500;15;Y
4002434;V-Mf(Est)_Santos;25;69;2;5000;30;Y
4002435;V-Santos_Mf(Est);69;25;2;5000;30;Y
4002454;PBelVista_CSodre;4000242;70;1;10467;40;Y
4002455;V-CSodre_PBelVista;70;4000242;2;9474;30;Y
4002456;PBelVista_EOriente;4000242;148;1;5088;40;Y
4002457;V-EOriente_PBelVista;148;4000242;2;4600;30;Y
4002458;V-Mg(Est)_PBelVista;64;4000242;2;5000;30;Y
4002494;Santos_Calvario-JV;69;56;1;2285;9;Y
4002495;Calvario_Santos-JV;56;69;1;1970;10;Y
4002514;V-CREst_SRios;7;50;2;8190;20;Y
4002515;V-SRios_CREst;50;7;2;7217;20;Y
4002554;RSPaulo_LCalhariz;4000262;4000263;1;265;5;Y
4002555;LCalhariz_RSPaulo;4000263;4000262;1;265;5;Y
4002556;LAnunciad_RCamPestn;4000282;4000283;1;185;3;Y
4002557;RCamPestn_LAnunciad;4000283;4000282;1;185;3;Y
4000001;ISEL_EEntrecp;127;66;1;8320;21;Y
4000003;EEntrecp_ISEL;66;127;1;6270;21;Y
4000005;V-CREst_EEntrecp;7;66;2;4667;25;Y
4000007;V-EEntrecp_CREst;66;7;2;5826;25;Y
4000009;V-Mg(Est)_EEntrecp;64;66;2;3834;25;Y
4000011;V-EEntrecp_Mg(Est);66;64;2;5043;25;Y
4000321;Z_PVelho_PAerop;68;372;1;5125;16;Y
4000323;Z_PAerop_PVelho;372;68;1;4958;15;Y
4000325;V-SSueste_Mg(Est);1000389;64;2;12758;50;Y
4000401;Z_CSodre_PFigueir;70;17;1;1600;10;Y
4000403;Z_PFigueir_CSodre;17;70;1;1600;10;Y
4000601;PUAjuda_BelemP;110;111;1;3103;7;Y
4000681;CSodre_Alameda;70;1000409;1;6208;12;Y
4000961;Z_PChile_Campol;65;1000119;1;3540;18;Y
4000963;Z_Campol_PChile;1000119;65;1;3125;19;Y
4001161;SRios_BFurnas;50;4000201;1;1343;4;Y
4001163;BFurnas_SRios;4000201;50;1;729;2;Y
4001441;V-AAjuda_Mf(Est);1000111;25;2;6525;25;Y
4001687;CGrandeB_Musgueira;4000241;129;1;3688;15;Y
4001689;Musgueira_CGrandeB;129;4000241;1;3774;17;Y
4001691;PChile_CGrandeB;65;4000241;1;4685;20;Y
4001693;CGrandeB_PChile;4000241;65;1;4566;19;Y
4001841;BCalhau_SerafinaI;1000116;94;1;4593;6;Y
4002329;EBenfica_PBenfica;191;29;1;1800;4;Y
4002331;PBenfica_EBenfica;29;191;1;1600;3;Y
4002574;V-RSPaulo_LCalhariz;4000262;4000263;2;265;5;Y
4002575;V-LCalhariz_RSPaulo;4000263;4000262;2;265;5;Y
4002576;V-LAnunciad_RCamPestn;4000282;4000283;2;185;3;Y
4002577;V-RCamPestn_LAnunciad;4000283;4000282;2;185;3;Y
4002614;V-Bica_RSPaulo;4000322;4000262;2;1;5;Y
4002615;V-RSPaulo_Bica;4000262;4000322;2;1;5;Y
4002616;V-Bica_LCalhariz;4000322;4000263;2;1;5;Y
4002617;V-LCalhariz_Bica;4000263;4000322;2;1;5;Y
4002634;Caselas_BelemP;41;111;1;3987;11;Y
4002635;Z_BelemP_Santos;111;69;1;4230;21;Y
4002654;Restelo_BelemP-CcG;103;111;1;3154;9;Y
4002655;BelemP_Calvario;111;56;1;2434;10;Y
4002656;LVelha_BelemP;121;111;1;5773;19;Y
4002674;V-Pt(Est)_Alcant;26;1000109;2;10401;25;Y
4002675;V-Alcant_Pt(Est);1000109;26;2;10472;25;Y
4002694;CMilitM_BStCruz;35;130;1;2704;11;Y
4002695;BStCruz_CMilitM;130;35;1;3246;13;Y
4002714;V-Gloria_Restaur;4000343;88;2;124;2;Y
4002715;V-Restaur_Gloria;88;4000343;2;124;2;Y
4002716;V-Gloria_SPAlcant;4000343;4000342;2;124;2;Y
4002717;V-SPAlcant_Gloria;4000342;4000343;2;124;2;Y
4003155;CPequeno_Entrecp;53;1;1;531;1;Y
4003174;V-Pt(Est)_Entrecp;26;1;2;6000;30;Y
4002734;Restaur_SPAlcant;88;4000342;1;248;3;Y
4002735;SPAlcant_Restaur;4000342;88;1;248;3;Y
4002754;V-PLondres_Pt(Est);1000429;26;2;8063;20;Y
4002755;V-Pt(Est)_PLondres;26;1000429;2;7116;22;Y
4002774;V-Pt(Est)_ADamaia;26;352;2;3605;25;Y
4002775;V-ADamaia_Pt(Est);352;26;2;3588;25;Y
4002794;V-GFreire_PFigueir;118;17;2;1577;15;Y
4002814;PFigueir_SantosE;17;69;1;2520;13;Y
4002815;Santos_PFigueirE;69;17;1;2530;11;Y
4002834;Aerop_RotCRuivo;105;1000289;1;1;1;Y
4002854;AlfragN_ReboleirM;211;4000382;1;2359;9;Y
4002855;ReboleirM_AlfragN;4000382;211;1;3616;14;Y
4002894;V-CREst_AvJMalhoa;7;1000269;2;8000;30;Y
4002914;MMoniz_Sapador;47;96;1;1550;8;Y
4002915;Sapador_MMoniz;96;47;1;1950;8;Y
4002934;V-CPequeno_CREst;53;7;2;6620;25;Y
4002935;V-CREst_CPequeno;7;53;2;7820;25;Y
4002936;V-CPequeno_Mg(Est);53;64;2;5000;25;Y
4002937;V-Mg(Est)_CPequeno;64;53;2;5000;25;Y
4003034;CSodre_Santos;70;69;1;1124;10;Y
4003154;Entrecp_CPequeno;1;53;1;601;2;Y
4003175;V-Entrecp_Pt(Est);1;26;2;6000;30;Y
4003214;Olivais_QMorgado;147;312;1;5326;20;Y
4003215;QMorgado_Olivais;312;147;1;4588;20;Y
4003234;VFormoso_AmendM;4000402;4000422;1;2661;20;Y
4003235;AmendM_VFormoso;4000422;4000402;1;2730;20;Y
4003236;AmendM_BAlfinetes;4000422;4000403;1;2308;1;Y
4003237;BAlfinetes_AmendM;4000403;4000422;1;2011;1;Y
4003254;AmendM_BFlamenga;4000422;134;1;3350;20;Y
4003255;BFlamenga_AmendM;134;4000422;1;3003;20;Y
4003318;V-Mg(Est)_Lumiar;64;61;2;2005;10;Y
4003319;V-Lumiar_Mg(Est);61;64;2;1936;10;Y
4003336;V-BAlfinetes_CREst;4000403;7;2;2745;10;Y
4003337;V-CREst_BAlfinetes;7;4000403;2;2520;20;Y
4003354;BAlfinetes_VFormoso;4000403;4000402;1;4410;12;Y
4003374;ROuro_LCarmo;4000442;4000443;1;259;5;Y
4003375;LCarmo_ROuro;4000443;4000442;1;259;5;Y
4003376;V-StJusta_ROuro;4000444;4000442;2;1;5;Y
4003377;V-ROuro_StJusta;4000442;4000444;2;1;5;Y
4003378;V-StJusta_LCarmo;4000444;4000443;2;1;5;Y
4003379;V-LCarmo_StJusta;4000443;4000444;2;1;5;Y
4003394;V-Mf(Est)_BelemJ;25;149;2;4500;20;Y
4003434;V-ROuro_LCarmo;4000442;4000443;2;259;5;Y
4003435;V-LCarmo_ROuro;4000443;4000442;2;259;5;Y
4003455;SRios_SerafinaI-EM;50;94;1;8019;18;Y
4003474;MMoniz_STome;47;1000369;1;800;9;Y
4003475;STome_MMoniz;1000369;47;1;1600;11;Y
4003534;V-AStAmaro_Mg(Est);31;64;2;15000;40;Y
4003535;V-Mg(Est)_AStAmaro;64;31;2;15000;40;Y
4003554;V-COurique_Pt(Est);24;26;2;20000;35;Y
4003555;V-Pt(Est)_COurique;26;24;2;20000;35;Y
4003574;V-PLCamoes_Mf(Est);1000055;25;2;10000;40;Y
4003575;V-Mf(Est)_PLCamoes;25;1000055;2;10000;40;Y
4003614;V-Mf(Est)_PSol;25;1000369;2;5000;45;Y
4003615;V-PSol_Mf(Est);1000369;25;2;5000;45;Y
4003634;Sapador_Sapador;96;96;1;1980;12;Y
4003654;PLCamoes_RatoE;1000055;1000125;1;1600;11;Y
4003655;Rato_PLCamoesE;1000125;1000055;1;1685;13;Y
4003674;Rato_CampolE;1000125;1000119;1;1692;13;Y
4003675;Campol_RatoE;1000119;1000125;1;1555;5;Y
4003694;V-Pt(Est)_CemAjuda;26;412;2;9179;30;Y
4003695;V-CemAjuda_Pt(Est);412;26;2;8328;30;Y
4003714;Caselas_QPaizinho;41;4000462;1;3708;5;Y
4003715;V-QPaizinho_Mf(Est);4000462;25;2;2211;8;Y
4003854;EBenfica_CMilitM-GP;191;35;1;2252;10;Y
4003855;CMilitM_EBenfica-GP;35;191;1;2252;10;Y
4003894;V-Mf(Est)_Calvario;25;56;2;7650;25;Y
4003934;Calvario_PAjuda;56;4000482;1;2483;1;Y
4003935;PAjuda_Calvario;4000482;56;1;2558;1;Y
4003936;V-PAjuda_Mf(Est);4000482;25;2;7902;1;Y
4003937;V-Mf(Est)_PAjuda;25;4000482;2;7902;1;Y
4003954;V-Entrecp_Mf(Est);1;25;2;12223;25;Y
4003994;CCongress_Calvario;4000502;56;1;4200;25;Y
4003995;Calvario_CCongress;56;4000502;1;2807;17;Y
4003996;Calvario_QJacinto;56;4000503;1;1060;6;Y
4003997;QJacinto_Calvario;4000503;56;1;1610;10;Y
4003998;V-Mf(Est)_CCongress;25;4000502;2;6278;20;Y
4003999;V-CCongress_Mf(Est);4000502;25;2;6874;20;Y
4000801;RossioL_EOriente;4000121;148;1;2849;11;Y
4000081;V-PUAjuda_MPombal;110;85;2;5281;15;Y
4000803;EOriente_RossioL;148;4000121;1;2541;10;Y
4000805;PNacoesS_EOriente;414;148;1;2174;8;Y
4001081;MPombal_SRoubado;85;1000189;1;10250;28;Y
4001083;SRoubado_MPombal;1000189;85;1;10250;27;Y
4001281;Buraca_DamaiaC;58;115;1;4104;16;Y
4001283;DamaiaC_Buraca;115;58;1;3828;14;Y
4001285;V-DamaiaC_Mf(Est);115;25;2;8800;25;Y
4001287;V-Mf(Est)_DamaiaC;25;115;2;8800;25;Y
4001481;CSodre_Calvario;70;56;1;2933;7;Y
4001483;Calvario_CSodre;56;70;1;2905;8;Y
4001485;Calvario_BoaHoraE;56;457;1;1843;6;Y
4001487;BoaHora_CalvarioE;457;56;1;1804;6;Y
4002241;Alameda_Amoreiras;1000409;271;1;3450;17;Y
4002243;Amoreiras_Alameda;271;1000409;1;3150;17;Y
4002245;Alameda_SRios;1000409;50;1;3990;18;Y
4002247;SRios_Alameda;50;1000409;1;3860;21;Y
4002594;V-Lavra_RCamPestn;4000302;4000283;2;93;15;Y
4002595;V-RCamPestn_Lavra;4000283;4000302;2;93;3;Y
4002596;V-Lavra_LAnunciad;4000302;4000282;2;92;15;Y
4002597;V-LAnunciad_Lavra;4000282;4000302;2;92;3;Y
4003074;INDEFINIDO;4000362;25;2;1;1;N
4003114;V-Mg(Est)_Musgueira;64;129;2;110;5;Y
4003194;Musgueira_LVelha;129;121;1;1;1;Y
4003195;LVelha_Musgueira;121;129;1;1;1;Y
4003414;V-Mf(Est)_Prazeres;25;1000011;2;9312;30;Y
4003415;V-Prazeres_Mf(Est);1000011;25;2;9604;30;Y
4003794;Alges_MPombal;92;85;1;12396;30;Y
4003795;V-MPombal_Alges;85;92;2;12396;25;Y
4003814;Alges_EOriente;92;148;1;20430;30;Y
4003815;V-EOriente_Alges;148;92;2;20430;25;Y
4003874;EOriente_CSodre;148;70;1;13461;45;Y
4003875;V-CSodre_EOriente;70;148;2;13461;35;Y
4003914;V-BoaHora_Mf(Est);457;25;2;8860;20;Y
4003915;V-Mf(Est)_BoaHora;25;457;2;8860;30;Y
4004014;BoaHora_CaramoAj;457;4000522;1;4342;22;Y
4004015;CaramoAj_BoaHora;4000522;457;1;2985;15;Y
4004016;Alges_Caselas;92;41;1;7365;37;Y
4004017;Caselas_Alges;41;92;1;7217;37;Y
4004054;Lumiar_PLumiar;61;143;1;2241;10;Y
4004055;PLumiar_Lumiar;143;61;1;1665;7;Y
4004074;V-Pt(Est)_PAjuda;26;4000482;2;10000;40;Y
4004075;V-PAjuda_Pt(Est);4000482;26;2;10000;40;Y
4004094;CruzPedra_Alameda;4000542;1000409;1;3669;17;Y
4004095;Alameda_CruzPedra;1000409;4000542;1;2957;14;Y
4004114;V-Pt(Est)_CruzPedra;26;4000542;2;10003;40;Y
4004115;V-CruzPedra_Pt(Est);4000542;26;2;10535;40;Y
4004134;CMilitM_BBoavista;35;4000562;1;5322;23;Y
4004135;BBoavista_CMilitM;4000562;35;1;5322;22;Y
4004136;CemBenf_PBenfica;27;29;1;1196;6;Y
4004137;PBenfica_CemBenf;29;27;1;1263;6;Y
4004154;Olaias_BMDeus;116;74;1;5068;22;Y
4004155;BMDeus_Olaias;74;116;1;8163;35;Y
4004174;SRios_AMoinhosM;50;4000582;1;3493;15;Y
4004175;AMoinhosM_SRios;4000582;50;1;4075;17;Y
4004274;RConceic_MMoniz;1000088;47;1;777;8;Y
4004354;Restaur_PNacoes;88;4000662;1;11255;45;Y
4004355;V-PNacoes_Restaur;4000662;88;2;11255;45;Y
4004434;V-Campol_CREst;1000119;7;2;8760;35;Y
4004394;Campol_PNacoes;1000119;4000662;1;11220;45;Y
4004395;V-PNacoes_Campol;4000662;1000119;2;11220;45;Y
4004514;CSodre_PNacoes;70;4000662;1;11920;45;Y
4004454;V-CREst_Campol;7;1000119;2;8760;35;Y
4004474;V-PNacoes_Mf(Est);4000662;25;2;16982;45;Y
4004515;PNacoes_CSodre;4000662;70;1;11920;45;Y
4004534;V-Mf(Est)_PNacoes;25;4000662;2;9025;25;Y
4004554;Calvario_PNacoes;56;4000662;1;25000;58;Y
4004555;PNacoes_Calvario;4000662;56;1;25000;58;Y
4004574;V-Mg(Est)_CREst;64;7;2;6000;15;Y
4004594;CREst_CGrandeN;7;1000118;1;4373;15;Y
4004614;Mf-16_Mg-13;4000682;4000683;1;13454;24;Y
4004615;Mg-13_Mf-16;4000683;4000682;1;1;1;Y
4004616;Mg-13_CR-14;4000683;4000684;1;5852;15;Y
4004617;CR-14_CGrandeN;4000684;1000118;1;5852;15;Y
4004618;EBenfica_Mf-16;191;4000682;1;10170;10;Y
4004619;V-EstMf_Mf(Est);4000682;25;2;1;1;Y
4004620;V-Mf(Est)_Mf-16;25;4000682;2;952;1;Y
4004634;Graca_MMoniz-RMadel;437;47;1;2000;11;Y
4004654;Amoreiras_ESRios;271;4000161;1;2571;13;Y
4004655;V-ESRios_Amoreiras;4000161;271;2;2571;12;Y
4004678;CMilitM_PUAjuda;35;110;1;7464;27;Y
4004694;V-Pt(Est)_PUAjuda;26;110;2;8800;40;Y
4004679;PUAjuda_CMilitM;110;35;1;8501;28;Y
4004695;V-PUAjuda_Pt(Est);110;26;2;10000;40;Y
4004714;V-Pt(Est)_Olaias;26;116;2;6822;25;Y
4004715;V-Olaias_Pt(Est);116;26;2;6566;30;Y
4004734;Sapador_CStClara;96;4000622;1;1005;4;Y
4004735;CStClara_Sapador;4000622;96;1;1010;4;Y
4004754;V-Pt(Est)_CStClara;26;4000622;2;11030;50;Y
4004755;V-CStClara_Pt(Est);4000622;26;2;10910;40;Y
4004794;V-Fetais_CGrandeM;128;60;2;7032;17;Y
4004814;CGrandeM_Fetais;60;128;1;8897;35;Y
4004834;EDamaia_ReboleirM;39;4000382;1;783;4;Y
4004835;ReboleirM_EDamaia;4000382;39;1;948;6;Y
4004894;V-Estrela_ECampol;1000012;311;2;5570;12;Y
4004914;Restaur_CPequeno;88;53;1;3383;15;Y
4004915;CPequeno_Restaur;53;88;1;3592;15;Y
4004974;Alges_CQuebrFMH;92;4000742;1;2657;13;Y
4004975;CQuebrFMH_Alges;4000742;92;1;2679;13;Y
4004994;COurique_QLoureiro;24;4000762;1;2794;15;Y
4004995;QLoureiro_COurique;4000762;24;1;2321;13;Y
4005014;COurique_Rato-Am;24;1000125;1;2803;15;Y
4005015;Rato_COurique-Am;1000125;24;1;1512;8;Y
4005036;ERoma-Ar_AlamedaB;126;1000409;1;2720;16;Y
4005037;Alameda_ERoma-ArB;1000409;126;1;2900;17;Y
4005054;BelaFlor_ESRios;4000802;4000161;1;4474;22;Y
4005055;ESRios_BelaFlor;4000161;4000802;1;3085;15;Y
4005056;ESRios_SerafinaI;4000161;94;1;1482;7;Y
4005057;SerafinaI_ESRios;94;4000161;1;2122;11;Y
4005074;V-Mf(Est)_BelaFlor;25;4000802;2;9530;20;Y
4005075;V-BelaFlor_Mf(Est);4000802;25;2;8760;20;Y
4005076;V-Mf(Est)_SerafinaI;25;94;2;9200;20;Y
4005077;V-SerafinaI_Mf(Est);94;25;2;8850;20;Y
4005094;Sapador_EStApolnB;96;38;1;3136;19;Y
4005095;EStApoln_SapadorB;38;96;1;1409;8;Y
4005096;CMPatria_RAlHerc;28;332;1;1428;7;Y
4005097;RAlHerc_CMPatria;332;28;1;3676;18;Y
4005114;CarnideCC_PontinhM;4000822;55;1;1306;6;Y
4005115;PontinhM_CarnideCC;55;4000822;1;4446;21;Y
4005134;V-Pt(Est)_CarnideCC;26;4000822;2;2140;15;Y
4005135;V-CarnideCC_Pt(Est);4000822;26;2;1090;10;Y
4005154;CCebolas_Graca;4000842;437;1;1630;12;Y
4005155;Graca_CCebolas;437;4000842;1;1780;13;Y
4005156;SRios_CPequenoB;50;53;1;3950;20;Y
4005157;CPequeno_SRiosB;53;50;1;3492;17;Y
4005174;V-Mf(Est)_CCebolas;25;4000842;2;11975;40;Y
4005175;V-CCebolas_Mf(Est);4000842;25;2;11950;35;Y
4005194;Alameda_Desterro;1000409;93;1;3162;21;Y
4005195;Desterro_Alameda;93;1000409;1;3298;22;Y
4005234;Estrela_AlcantTB;1000012;49;1;1881;13;Y
4005235;AlcantT_EstrelaB;49;1000012;1;4590;31;Y
4005374;V-Mf(Est)_BPCruz;25;37;2;10000;25;Y
4005375;V-BPCruz_Mf(Est);37;25;2;10000;25;Y
1004216;V-Pt(Est)_Serafina;26;1000431;2;5985;30;Y
1004217;V-Serafina_Pt(Est);1000431;26;2;6478;30;Y
4000201;V-Mf(Est)_Campol;25;1000119;2;9025;25;Y
4000841;V-PNacoesS_CREst;414;7;2;2107;15;Y
4001561;CMPatria_Amoreiras;28;271;1;2242;14;Y
4001563;Amoreiras_CMPatria;271;28;1;2462;14;Y
4001565;V-Mf(Est)_CMPatria;25;28;2;10700;35;Y
4001567;V-CMPatria_Mf(Est);28;25;2;10700;35;Y
4003134;MPombal_Rato;85;1000125;1;577;2;Y
4003135;Rato_MPombal;1000125;85;1;641;2;Y
4001685;Fetais_Galinheir;128;138;1;1391;4;Y
4002534;V-CREst_Restaur;7;88;2;9231;25;Y
4002535;V-Restaur_CREst;88;7;2;8753;25;Y
4002994;StAmaro_PFigueir;171;17;1;4778;15;Y
4002995;PFigueir_StAmaro;17;171;1;4887;17;Y
4002974;V-CSanto_SA(Est);140;1000007;2;3400;20;Y
4002975;V-SA(Est)_CSanto;1000007;140;2;3400;20;Y
4002996;StAmaro_AlgesJ;171;1000010;1;5012;16;Y
4002997;AlgesJ_StAmaro;1000010;171;1;4898;15;Y
4003014;V-StAmaro_Mf(Est);171;25;2;6850;30;Y
4003094;Z_Aerop_MPombal;105;85;1;1;25;Y
4003095;Z_MPombal_Aerop;85;105;1;1;48;Y
4003274;V-CREst_VFormoso;7;4000402;2;2239;10;Y
4003275;V-VFormoso_CREst;4000402;7;2;1813;10;Y
4005254;V-Mf(Est)_Estrela;25;1000012;2;9600;25;Y
4005255;V-Estrela_Mf(Est);1000012;25;2;9400;25;Y
4003294;V-CREst_AmendM;7;4000422;2;377;5;Y
4003295;V-AmendM_CREst;4000422;7;2;203;5;Y
4004674;CMilitM_CruzOliv;35;1000120;1;5601;20;Y
4004675;CruzOliv_CMilitM;1000120;35;1;6064;21;Y
4003494;Calvario_AStAmaroLC;56;31;1;1390;5;Y
4003495;AStAmaro_CalvarioLC;31;56;1;1380;5;Y
4003514;Calvario_Junqueira;56;117;1;960;2;Y
4003515;Junqueira_Calvario;117;56;1;890;2;Y
4003594;STome_RConceic;1000369;1000088;1;773;7;Y
4003595;RConceic_STome;1000088;1000369;1;921;8;Y
4004254;Calvario_EBenfica;56;191;1;200;19;Y
4004255;EBenfica_Calvario;191;56;1;200;18;Y
4004314;Musgueira_QLavad;129;4000642;1;3640;14;Y
4004315;QLavad_Musgueira;4000642;129;1;3825;14;Y
4004334;V-Mg(Est)_QLavad;64;4000642;2;500;20;Y
4004335;V-QLavad_Mg(Est);4000642;64;2;500;20;Y
4004954;Alameda_ERoma-Ar;1000409;126;1;10000000;4;Y
4004955;ERoma-Ar_Alameda;126;1000409;1;10000000;5;Y
4005354;EOriente_PteVGama;148;4000862;1;16250;20;Y
4005355;PteVGama_EOriente;4000862;148;1;15600;20;Y
4005294;AlcantM_CruzOliv;95;1000120;1;6366;34;Y
4005295;CruzOliv_AlcantM;1000120;95;1;6146;22;Y
4005314;V-SA(Est)_AlcantM;1000007;95;2;1081;10;Y
4005315;V-AlcantM_SA(Est);95;1000007;2;945;10;Y
4005334;V-SA(Est)_EStApoln;1000007;38;2;5600;25;Y
4005335;V-EStApoln_SA(Est);38;1000007;2;5600;25;Y
4005376;V-Mf(Est)_PontinhM;25;55;2;10000;20;Y
4005377;V-PontinhM_Mf(Est);55;25;2;10000;20;Y
4005394;ECampol_BelemJ-81A;311;149;1;6470;20;Y
4005395;BelemJ_ECampol-81A;149;311;1;6996;20;Y
4005414;V-Picheleir_Mf(Est);125;25;2;13200;40;Y
4005434;V-Mf(Est)_Picheleir;25;125;2;10000;30;Y
4005454;MPombal_CCongress;85;4000502;1;6900;25;Y
4005455;CCongress_MPombal;4000502;85;1;7100;25;Y
4005474;V-Mf(Est)_EstCR;25;4000684;2;15708;30;Y
4005494;EstCR_EstMg-V;4000684;4000683;2;5164;15;Y
4005495;EstMg_EstPt-V;4000683;4000882;2;6410;15;Y
4005496;EstPt_PBenfica-V;4000882;29;2;2160;4;Y
4005497;PBenfica_Buraca-V;29;58;2;1519;2;Y
4005514;Buraca_BBoavista-V;58;4000562;2;1494;3;Y
4005534;BBoavista_EstMf-V;4000562;4000682;2;4443;11;Y
4005554;ERoma-Ar_PBelVista;126;4000242;1;3000;18;Y
4005555;PBelVista_ERoma-Ar;4000242;126;1;4600;22;Y
4005574;PUAjuda_TapadAjud;110;4000903;1;956;15;Y
4005575;TapadAjud_PUAjuda;4000903;110;1;956;15;Y
4005634;V-Mf(Est)_SRios;25;50;2;10500;20;Y
4005577;PUAjuda_CSodre;110;70;1;7960;20;Y
4005578;CSodre_PUAjuda;70;110;1;7936;20;Y
4005635;V-SRios_Mf(Est);50;25;2;8500;15;Y
4005636;V-Mf(Est)_Calhariz;25;114;2;8600;20;Y
4005637;V-Calhariz_Mf(Est);114;25;2;6500;15;Y
4005694;CSodre_SSueste;70;1000389;1;1303;8;Y
4005714;V-SA(Est)_SSueste;1000007;1000389;2;5014;20;Y
4005715;V-SSueste_SA(Est);1000389;1000007;2;4967;20;Y
4005734;V-Pt(Est)_PEspanha;26;8;2;5600;30;Y
4005735;V-PEspanha_Pt(Est);8;26;2;5600;30;Y